anio_denuncia,generico,subgenerico,cantidad,ubigeo_pjfs,dpto_pjfs
2022,contra la seguridad publica,delitos contra datos y sistemas informaticos,1,120301,junin
2022,contra la seguridad publica,delitos contra datos y sistemas informaticos,2,120301,junin
2022,contra la seguridad publica,delitos contra datos y sistemas informaticos,1,120301,junin
2022,contra el patrimonio,delitos informaticos contra el patrimonio,29,120301,junin
2022,contra la fe publica,delitos informaticos contra la fe publica,12,120301,junin
contra la dignidad humana,contra la dignidad humana,delitos informaticos contra la intimidad y el secreto de las comunicaciones,contra la dignidad humana,contra la dignidad humana,contra la dignidad humana
2022,contra el estado y la defensa nacional,contra simbolos y valores de la patria,1,200601,piura
2022,contra el honor,"injuria,calumnia y difamacion",2,200601,piura
2022,contra el honor,"injuria,calumnia y difamacion",6,200601,piura
2022,contra el honor,"injuria,calumnia y difamacion",5,200601,piura
2022,contra el orden financiero y monetario,delitos financieros,1,200601,piura
2022,contra el orden financiero y monetario,delitos financieros,2,200601,piura
2022,contra el orden financiero y monetario,delitos monetarios,2,200601,piura
2022,contra el orden financiero y monetario,delitos monetarios,2,200601,piura
2022,contra el patrimonio,abigeato,6,200601,piura
2022,contra el patrimonio,abigeato,2,200601,piura
2022,contra el patrimonio,abigeato,1,200601,piura
2022,contra el patrimonio,apropiacion ilicita,159,200601,piura
2022,contra el patrimonio,apropiacion ilicita,3,200601,piura
2022,contra el patrimonio,apropiacion ilicita,1,200601,piura
2022,contra el patrimonio,apropiacion ilicita,4,200601,piura
2022,contra el patrimonio,daños,374,200601,piura
2022,contra el patrimonio,daños,19,200601,piura
2022,contra el patrimonio,daños,24,200601,piura
2022,contra el patrimonio,estafa y otras defraudaciones,331,200601,piura
2022,contra el patrimonio,estafa y otras defraudaciones,18,200601,piura
2022,contra el patrimonio,estafa y otras defraudaciones,12,200601,piura
2022,contra el patrimonio,extorsion,528,200601,piura
2022,contra el patrimonio,extorsion,3,200601,piura
2022,contra el patrimonio,fraude en la administr. de pers. jurid.,8,200601,piura
2022,contra el patrimonio,hurto,1495,200601,piura
2022,contra el patrimonio,hurto,750,200601,piura
2022,contra el patrimonio,receptacion,146,200601,piura
2022,contra el patrimonio,receptacion,38,200601,piura
2022,contra el patrimonio,robo,483,200601,piura
2022,contra el patrimonio,robo,783,200601,piura
2022,contra el patrimonio,usurpacion,83,200601,piura
2022,contra el patrimonio,usurpacion,2,200601,piura
2022,contra el patrimonio,usurpacion,205,200601,piura
2022,contra el patrimonio cultural,contra los bienes culturales,2,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,111,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,66,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,1,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,3,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,5,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,3,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,76,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,4,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,1,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,31,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,6,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,6,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,4,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,8,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,3,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,2,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,3,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,1,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,25,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,17,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,1,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,3,200601,piura
2022,contra la administracion publica,delitos cometidos por funcionarios publicos,19,200601,piura
2022,contra la administracion publica,delitos cometidos por particulares,12,200601,piura
2022,contra la administracion publica,delitos cometidos por particulares,1,200601,piura
2022,contra la administracion publica,delitos cometidos por particulares,3,200601,piura
2022,contra la administracion publica,delitos cometidos por particulares,1,200601,piura
2022,contra la administracion publica,delitos cometidos por particulares,12,200601,piura
2022,contra la administracion publica,delitos cometidos por particulares,2,200601,piura
2022,contra la administracion publica,delitos cometidos por particulares,585,200601,piura
2022,contra la administracion publica,delitos cometidos por particulares,1,200601,piura
2022,contra la administracion publica,delitos cometidos por particulares,1,200601,piura
2022,contra la administracion publica,delitos cometidos por particulares,1,200601,piura
2022,contra la administracion publica,delitos contra la administracion de justicia,15,200601,piura
2022,contra la administracion publica,delitos contra la administracion de justicia,9,200601,piura
2022,contra la administracion publica,delitos contra la administracion de justicia,1,200601,piura
2022,contra la administracion publica,delitos contra la administracion de justicia,3,200601,piura
2022,contra la administracion publica,delitos contra la administracion de justicia,3,200601,piura
2022,contra la administracion publica,delitos contra la administracion de justicia,4,200601,piura
2022,contra la administracion publica,delitos contra la administracion de justicia,1,200601,piura
2022,contra la administracion publica,delitos contra la administracion de justicia,11,200601,piura
2022,contra la administracion publica,delitos contra la administracion de justicia,1,200601,piura
2022,contra la administracion publica,delitos contra la administracion de justicia,16,200601,piura
2022,contra la administracion publica,delitos contra la administracion de justicia,2,200601,piura
2022,contra la administracion publica,delitos contra la administracion de justicia,9,200601,piura
2022,contra la administracion publica,delitos contra la administracion de justicia,1,200601,piura
2022,contra la administracion publica,delitos contra la administracion de justicia,2,200601,piura
2022,contra la administracion publica,delitos contra la administracion de justicia,1,200601,piura
2022,contra la administracion publica,delitos contra la administracion de justicia,2,200601,piura
2022,contra la conf.y.la.buen.fe.en.negocios,libramiento y cobro indebido,15,200601,piura
2022,contra la conf.y.la.buen.fe.en.negocios,usura,1,200601,piura
2022,contra la familia,atentados contra la patria potestad,39,200601,piura
2022,contra la familia,atentados contra la patria potestad,53,200601,piura
2022,contra la familia,contra el estado civil,1,200601,piura
2022,contra la familia,matrimonios ilegales,1,200601,piura
2022,contra la familia,omision de asistencia familiar,1267,200601,piura
2022,contra la familia,omision de asistencia familiar,2,200601,piura
2022,contra la fe publica,falsificacion de documentos en general,93,200601,piura
2022,contra la fe publica,falsificacion de documentos en general,43,200601,piura
2022,contra la fe publica,falsificacion de documentos en general,2,200601,piura
2022,contra la fe publica,falsificacion de documentos en general,1,200601,piura
2022,contra la fe publica,falsificacion de documentos en general,3,200601,piura
2022,contra la fe publica,"falsificacion de sellos, timbres y marcas oficiales",28,200601,piura
2022,contra la humanidad,desaparicion forzada,19,200601,piura
2022,contra la humanidad,discriminacion,4,200601,piura
2022,contra la humanidad,genocidio,1,200601,piura
2022,contra la humanidad,tortura,2,200601,piura
2022,contra la libertad,ofensas al pudor publico,12,200601,piura
2022,contra la libertad,ofensas al pudor publico,6,200601,piura
2022,contra la libertad,proxenetismo,5,200601,piura
2022,contra la libertad,proxenetismo,1,200601,piura
2022,contra la libertad,violacion de domicilio,46,200601,piura
2022,contra la libertad,violacion de domicilio,3,200601,piura
2022,contra la libertad,violacion de la intimidad,13,200601,piura
2022,contra la libertad,violacion de la intimidad,1,200601,piura
2022,contra la libertad,violacion de la intimidad,4,200601,piura
2022,contra la libertad,violacion de la libertad de expresion,2,200601,piura
2022,contra la libertad,violacion de la libertad de trabajo,9,200601,piura
2022,contra la libertad,violacion de la libertad de trabajo,3,200601,piura
2022,contra la libertad,violacion de la libertad personal,147,200601,piura
2022,contra la libertad,violacion de la libertad personal,30,200601,piura
2022,contra la libertad,violacion de la libertad personal,13,200601,piura
2022,contra la libertad,violacion de la libertad personal,79,200601,piura
2022,contra la libertad,violacion de la libertad personal,2,200601,piura
2022,contra la libertad,violacion de la libertad personal,1,200601,piura
2022,contra la libertad,violacion de la libertad sexual,64,200601,piura
2022,contra la libertad,violacion de la libertad sexual,3,200601,piura
2022,contra la libertad,violacion de la libertad sexual,5,200601,piura
2022,contra la libertad,violacion de la libertad sexual,113,200601,piura
2022,contra la libertad,violacion de la libertad sexual,6,200601,piura
2022,contra la libertad,violacion de la libertad sexual,73,200601,piura
2022,contra la libertad,violacion de la libertad sexual,4,200601,piura
2022,contra la libertad,violacion de la libertad sexual,133,200601,piura
2022,contra la libertad,violacion de la libertad sexual,41,200601,piura
2022,contra la libertad,violacion de la libertad sexual,10,200601,piura
2022,contra la libertad,violacion del secreto de las comunicac.,1,200601,piura
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",3,200601,piura
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",22,200601,piura
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",75,200601,piura
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",32,200601,piura
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,200601,piura
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,200601,piura
2022,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",2,200601,piura
2022,contra la seguridad publica,contra la seguridad publica (sin especificar delito subgenérico),1,200601,piura
